kind,source,plant,day,value
shortfall,,P6,16,0.0
buffer_gap,,P6,16,62583.98484229794
inventory,,P6,17,129503.84577901287
shortfall,,P6,17,0.0
buffer_gap,,P6,17,31830.818766373603
inventory,,P6,18,141840.2535857601
shortfall,,P6,18,0.0
buffer_gap,,P6,18,19494.410959626373
inventory,,P6,19,151040.07762102704
shortfall,,P6,19,0.0
buffer_gap,,P6,19,10294.586924359435
inventory,,P6,20,161334.66454538648
shortfall,,P6,20,0.0
buffer_gap,,P6,20,0.0
inventory,,P6,21,161334.66454538648
shortfall,,P6,21,0.0
buffer_gap,,P6,21,0.0
inventory,,P6,22,159014.8554299929
shortfall,,P6,22,0.0
buffer_gap,,P6,22,2319.809115393582
inventory,,P6,23,159098.32680321715
shortfall,,P6,23,0.0
buffer_gap,,P6,23,2236.3377421693294
inventory,,P6,24,159116.31222847843
shortfall,,P6,24,0.0
buffer_gap,,P6,24,2218.3523169080436
inventory,,P6,25,161334.66454538648
shortfall,,P6,25,0.0
buffer_gap,,P6,25,0.0
inventory,,P6,26,161334.66454538648
shortfall,,P6,26,0.0
buffer_gap,,P6,26,0.0
inventory,,P6,27,161334.66454538648
shortfall,,P6,27,0.0
buffer_gap,,P6,27,0.0
inventory,,P6,28,161334.66454538648
shortfall,,P6,28,0.0
buffer_gap,,P6,28,0.0
inventory,,P6,29,162095.10554320624
shortfall,,P6,29,0.0
buffer_gap,,P6,29,0.0
inventory,,P6,30,161849.27391617373
shortfall,,P6,30,0.0
buffer_gap,,P6,30,0.0
inventory,,P6,31,161467.82891019178
shortfall,,P6,31,0.0
buffer_gap,,P6,31,0.0
inventory,,P6,32,161334.66454538648
shortfall,,P6,32,0.0
buffer_gap,,P6,32,0.0
inventory,,P6,33,161334.66454538648
shortfall,,P6,33,0.0
buffer_gap,,P6,33,0.0
inventory,,P6,34,161366.0113754866
shortfall,,P6,34,0.0
buffer_gap,,P6,34,0.0
inventory,,P6,35,161334.66454538648
shortfall,,P6,35,0.0
buffer_gap,,P6,35,0.0
inventory,,P6,36,161334.66454538648
shortfall,,P6,36,0.0
buffer_gap,,P6,36,0.0
inventory,,P6,37,161334.66454538648
shortfall,,P6,37,0.0
buffer_gap,,P6,37,0.0
inventory,,P6,38,161334.66454538648
shortfall,,P6,38,0.0
buffer_gap,,P6,38,0.0
inventory,,P6,39,161334.66454538648
shortfall,,P6,39,0.0
buffer_gap,,P6,39,0.0
inventory,,P6,40,161334.66454538648
shortfall,,P6,40,0.0
buffer_gap,,P6,40,0.0
inventory,,P6,41,161334.66454538648
shortfall,,P6,41,0.0
buffer_gap,,P6,41,0.0
inventory,,P6,42,161334.66454538648
shortfall,,P6,42,0.0
buffer_gap,,P6,42,0.0
inventory,,P6,43,161334.66454538648
shortfall,,P6,43,0.0
buffer_gap,,P6,43,0.0
inventory,,P6,44,161334.66454538648
shortfall,,P6,44,0.0
buffer_gap,,P6,44,0.0
inventory,,P6,45,161334.66454538648
shortfall,,P6,45,0.0
buffer_gap,,P6,45,0.0
inventory,,P6,46,161334.66454538648
shortfall,,P6,46,0.0
buffer_gap,,P6,46,0.0
inventory,,P6,47,161334.66454538648
shortfall,,P6,47,0.0
buffer_gap,,P6,47,0.0
inventory,,P6,48,161334.66454538648
shortfall,,P6,48,0.0
buffer_gap,,P6,48,0.0
inventory,,P6,49,161334.66454538648
shortfall,,P6,49,0.0
buffer_gap,,P6,49,0.0
inventory,,P6,50,161334.66454538648
shortfall,,P6,50,0.0
buffer_gap,,P6,50,0.0
inventory,,P6,51,161334.66454538648
shortfall,,P6,51,0.0
buffer_gap,,P6,51,0.0
inventory,,P6,52,161334.66454538648
shortfall,,P6,52,0.0
buffer_gap,,P6,52,0.0
inventory,,P6,53,161334.66454538648
shortfall,,P6,53,0.0
buffer_gap,,P6,53,0.0
inventory,,P6,54,161334.66454538648
shortfall,,P6,54,0.0
buffer_gap,,P6,54,0.0
inventory,,P6,55,161334.66454538648
shortfall,,P6,55,0.0
buffer_gap,,P6,55,0.0
inventory,,P6,56,161334.66454538648
shortfall,,P6,56,0.0
buffer_gap,,P6,56,0.0
inventory,,P6,57,161664.54286038695
shortfall,,P6,57,0.0
buffer_gap,,P6,57,0.0
inventory,,P6,58,161334.66454538648
shortfall,,P6,58,0.0
buffer_gap,,P6,58,0.0
inventory,,P6,59,161334.66454538648
shortfall,,P6,59,0.0
buffer_gap,,P6,59,0.0
